Date,price,prob_down,pred_ret,ret_1d
2009-01-26,908.5,0.4870852530002594,0.0031962483190000057,-0.010236620903015137
2009-01-27,899.2,0.48751869797706604,0.0032545016147196293,-0.0123443603515625
2009-01-28,888.1,0.48809581995010376,0.0033122911117970943,0.0191420316696167
2009-01-29,905.1,0.4888753592967987,0.003347756341099739,0.024527668952941895
2009-01-30,927.3,0.5591334104537964,0.001988404430449009,-0.02221500873565674
2009-02-02,906.7,0.5605632662773132,0.0019576919730752707,-0.016212642192840576
2009-02-03,892.0,0.5625370144844055,0.001916277687996626,0.010762333869934082
2009-02-04,901.6,0.5649191737174988,0.001853104680776596,0.013309717178344727
2009-02-05,913.6,0.5669676065444946,0.0017863241955637932,0.00032842159271240234
2009-02-06,913.9,0.5691384673118591,0.0017068239394575357,-0.023525536060333252
2009-02-09,892.4,0.5714259743690491,0.0015940784942358732,0.023868203163146973
2009-02-10,913.7,0.5737568140029907,0.0014625659678131342,0.032943010330200195
2009-02-11,943.8,0.5759536623954773,0.0013392171822488308,0.004979848861694336
2009-02-12,948.5,0.577789843082428,0.001235222676768899,-0.007380068302154541
2009-02-13,941.5,0.5795724987983704,0.001103449845686555,0.02708446979522705
2009-02-17,967.0,0.5813242793083191,0.0009651724249124527,0.011065125465393066
2009-02-18,977.7,0.5829878449440002,0.0008381239604204893,-0.001636505126953125
2009-02-19,976.1,0.584608793258667,0.0007184883579611778,0.02632927894592285
2009-02-20,1001.8,0.5863684415817261,0.0005959556438028812,-0.007187068462371826
2009-02-23,994.6,0.5881710648536682,0.0004700147546827793,-0.025638461112976074
2009-02-24,969.1,0.5897533297538757,0.00033473968505859375,-0.0035083889961242676
2009-02-25,965.7,0.5911861062049866,0.00020227208733558655,-0.024748921394348145
2009-02-26,941.8,0.5924708843231201,6.558652967214584e-05,-0.0003185272216796875
2009-02-27,941.5,0.5937137603759766,-7.522804662585258e-05,-0.002655327320098877
2009-03-02,939.0,0.5948536396026611,-0.0002176603302359581,-0.027795493602752686
2009-03-03,912.9,0.5957082509994507,-0.00035735173150897026,-0.007558345794677734
2009-03-04,906.0,0.5963146090507507,-0.00048802001401782036,0.023178815841674805
2009-03-05,927.0,0.5967015027999878,-0.0006146891973912716,0.016289114952087402
2009-03-06,942.1,0.597011923789978,-0.0007310719229280949,-0.025899529457092285
